LATITUDE,LONGITUDE,PARCELNO,SALE_PRC,LND_SQFOOT,TOT_LVG_AREA,SPEC_FEAT_VAL,RAIL_DIST,OCEAN_DIST,WATER_DIST,CNTR_DIST,SUBCNTR_DI,HWY_DIST,age,avno60plus,month_sold,structure_quality
25.9197996844,-80.2406113221,3421150042750,84000.0,7500,886,9562,4343.8,39178.2,1290.7,54304.4,54304.4,2369.5,65,0,2,4
25.9197996844,-80.2406113221,3421150042750,170000.0,7500,886,9562,4343.8,39178.2,1290.7,54304.4,54304.4,2369.5,65,0,9,4
25.9198057113,-80.2308631223,3421150013820,130000.0,7800,1108,1344,2465.4,35957.2,914.0,53474.7,53474.7,2495.2,58,0,1,4
25.9205015405,-80.2429258895,3421150031670,152000.0,7500,1268,1769,4935.4,39949.2,1575.8,54775.1,54775.1,2088.3,66,0,8,4
25.9206151412,-80.2390528711,3421150036050,190000.0,12000,1399,2650,4355.5,38653.5,1567.6,54442.4,54442.4,2091.9,36,0,11,4
25.9213123362,-80.2371191022,3421150035860,160000.0,9000,1549,9579,4271.7,38027.2,1807.4,54515.2,54515.2,1870.8,66,0,4,4
25.9216182133,-80.2306200085,3421150012250,222000.0,7800,2257,630,2599.1,35910.3,823.7,54095.1,54095.1,1836.1,63,0,7,4
25.9216739105,-80.2290522951,3421150012770,162000.0,7800,1123,11138,2156.6,35396.9,308.5,53999.4,53999.4,1836.2,43,0,10,4
25.9220780319,-80.2293735148,3421150012660,167000.0,7800,1351,262,2324.4,35507.7,409.2,54167.0,54167.0,1686.6,43,0,4,4
25.9221012372,-80.2285783755,3421150012920,135000.0,8625,907,1900,2114.0,35242.7,143.3,54117.8,54117.8,1688.6,33,0,12,4
25.9222982952,-80.2376162634,3421150035920,125000.0,7500,864,9562,4669.7,38230.9,2164.4,54903.3,54903.3,1499.0,46,0,6,4
25.9228753762,-80.2306698179,3421150012310,168000.0,7800,1099,3780,2841.2,35949.8,829.9,54546.1,54546.1,1382.0,33,0,10,4
25.9237163222,-80.2430156115,3421150020460,192000.0,7866,1476,1428,5974.0,40030.6,2745.7,55899.5,55899.5,920.3,52,0,6,4
25.9240880036,-80.2398481745,3421150031990,143000.0,9000,925,1537,5589.8,38978.9,2850.3,55732.9,55732.9,832.1,36,0,4,4
25.92426613,-80.2302553063,3421150011270,152000.0,7800,1165,4623,3014.5,35843.2,675.8,55006.5,55006.5,881.1,43,0,7,4
25.9246532992,-80.2344288461,3421150033660,137000.0,9000,926,549,4222.2,37213.0,2033.3,55466.9,55466.9,693.3,36,0,3,4
25.9248781773,-80.2307417773,3421150011590,131800.0,7800,1501,336,3147.5,36020.2,830.5,55258.1,55258.1,651.4,63,0,1,4
25.9248781773,-80.2307417773,3421150011590,175000.0,7800,1501,336,3147.5,36020.2,830.5,55258.1,55258.1,651.4,63,0,6,4
25.9249231347,-80.2294794502,3421150011020,150000.0,7800,931,2889,2730.5,35605.7,413.4,55179.3,55179.3,648.0,63,0,11,4
25.9252857744,-80.2307567499,3421150011610,118000.0,7800,941,15379,3143.8,36037.3,831.3,55405.6,55405.6,505.2,63,0,7,4
25.9258915856,-80.235980797,3421150033020,191000.0,7500,1367,1925,4867.2,37775.5,2171.0,56021.5,56021.5,211.7,46,0,12,4
25.9261463853,-80.2362641423,3421150033000,175000.0,9975,1326,8520,4946.9,37857.8,2081.0,56134.3,56134.3,118.4,46,0,3,4
25.9262891788,-80.2317384531,3421150010040,140000.0,7725,1575,5402,3480.2,36392.2,1158.1,55828.6,55828.6,120.3,63,0,3,4
25.8951928432,-80.2461887249,821280160040,148000.0,8100,1040,9562,1957.5,40845.3,965.5,46462.8,46462.8,11214.1,58,0,12,4
25.8979329729,-80.2519474225,821210070300,158000.0,6250,1273,2220,713.2,42696.7,679.4,48135.7,48135.7,10127.7,25,0,11,4
25.9002029653,-80.2514656111,821210070610,160000.0,5000,1103,3256,77.9,42499.6,869.2,48832.6,48832.6,9322.1,26,0,6,4
25.9033963878,-80.2503700439,821210040440,145000.0,7085,1093,2348,668.1,42135.4,1861.1,49769.0,49769.0,8190.0,26,0,11,4
25.9035760421,-80.2565294268,821210041805,207500.0,6737,1267,2075,1665.1,44143.9,2893.8,50622.4,50622.4,8014.4,11,0,7,4
25.9038462047,-80.2564477281,821210041803,175000.0,6737,1267,3083,1745.6,44117.2,2942.9,50702.3,50702.3,7918.1,14,0,8,4
25.9049117761,-80.251031797,821210040371,175000.0,5850,1096,2635,1244.3,42362.9,2443.4,50355.8,50355.8,7632.4,16,0,5,4
25.9066393438,-80.25221401,821210040190,196000.0,7534,1526,422,1976.9,42777.6,3128.9,51078.5,51078.5,6969.4,23,0,6,4
25.9070581375,-80.2562167023,821210010660,170000.0,6565,1484,1980,2742.6,44078.2,2942.8,51734.2,51734.2,6737.0,61,0,3,4
25.9073659974,-80.2490436386,821210024240,205000.0,6450,1727,4095,1705.9,41761.2,2662.8,50929.6,50929.6,6762.7,24,0,11,4
25.9073937119,-80.2572889001,821210010510,200000.0,9425,1754,1271,3044.2,44414.7,2805.9,52014.2,52014.2,6602.0,60,0,4,4
25.9074272766,-80.2576571695,821210010330,200000.0,7800,1575,1096,3097.9,44560.9,2815.5,52062.5,52062.5,6616.0,24,0,10,4
25.9082158941,-80.2559518337,821210012342,102000.0,4895,1249,410,3089.7,44025.1,2556.2,52103.9,52103.9,6350.2,44,0,5,4
25.9093236297,-80.2565610924,821210011000,195000.0,6500,1270,1374,3531.3,44242.3,2144.6,52549.4,52549.4,5939.5,16,0,3,4
25.9093948627,-80.2575262788,821210010020,198000.0,6500,1211,1198,3695.7,44571.6,2085.2,52688.9,52688.9,5883.7,16,0,8,4
